Team1WinRate,Team1GoalsScored,Team1LastMatchResult,Team2WinRate,Team1GoalRatio,Team2GoalRatio,Team1GoalAgainstRatio,Team2GoalAgainstRatio,Team2GoalsScored,Team2LastMatchResult,Team1LeagueRanking,Team2LeagueRanking,Attendance,MatchStadium,Team1Formation,Team2Formation,Team1SuccessfulPassPercentage,Team2SuccessfulPassPercentage,Team1ShootRatio,Team2ShootRatio,Team1YellowCardNumber,Team2YellowCardNumber,Team1RedCardNumber,Team2RedCardNumber,Team1OffsideNumber,Team2OffsideNumber,Team1OffsidePerMatch,Team2OffsidePerMatch,Result
16,1,-1,64,1.35,2.25,2.19,1.06,4,0,18,3,59713,Away,3-4-3,4-3-3,73.2,84.0,32.7,35.2,73,92,0,5,72,131,1.67,2.34,-1
16,2,-1,56,1.35,2.03,2.19,1.47,3,-1,18,4,11594,Home,3-4-3,4-2-3-1,73.2,83.8,32.7,37.3,73,132,0,3,72,57,1.67,1.06,-1
16,1,-1,32,1.35,1.41,2.19,1.57,1,1,18,12,25103,Away,3-4-3,3-4-3,73.2,77.1,32.7,35.8,73,78,0,2,72,75,1.67,1.83,0
16,3,-1,35,1.35,1.43,2.19,1.76,4,0,18,11,11198,Away,3-4-3,4-2-3-1,73.2,74.7,32.7,32.2,73,91,0,3,72,74,1.67,1.72,-1
16,1,-1,22,1.35,1.27,2.19,1.78,1,-1,18,17,11630,Home,3-4-3,4-2-3-1,73.2,75.8,32.7,31.2,73,94,0,3,72,91,1.67,2.12,0
16,1,-1,53,1.35,1.97,2.19,1.64,2,0,18,5,61534,Away,4-3-3,4-2-3-1,73.2,85.3,32.7,35.8,73,95,0,4,72,88,1.67,2.26,-1
16,0,-1,72,1.35,2.44,2.19,0.78,2,1,18,2,60262,Away,3-4-3,4-3-3,73.2,84.8,32.7,32.5,73,79,0,2,72,102,1.67,2.0,-1
16,2,-1,35,1.35,1.43,2.19,1.76,1,0,18,11,11797,Home,3-4-3,4-2-3-1,73.2,74.7,32.7,32.2,73,91,0,3,72,74,1.67,1.72,1
16,1,-1,72,1.35,2.53,2.19,0.92,5,1,18,1,52149,Away,3-4-3,4-2-3-1,73.2,89.2,32.7,38.3,73,70,0,2,72,56,1.67,1.04,-1
16,1,-1,27,1.35,1.46,2.19,1.65,5,0,18,16,11877,Home,3-4-3,4-3-3,73.2,74.6,32.7,33.8,73,90,0,2,72,81,1.67,1.98,-1
16,1,-1,35,1.35,1.35,2.19,1.7,2,-1,18,13,31531,Away,3-4-3,3-5-1-1,73.2,80.8,32.7,36.3,73,113,0,4,72,94,1.67,2.14,-1
16,1,-1,35,1.35,1.05,2.19,1.32,1,-1,18,15,11873,Home,3-4-3,4-4-1-1,73.2,73.2,32.7,30.0,73,88,0,2,72,101,1.67,2.3,0
16,1,-1,38,1.35,1.59,2.19,1.92,3,0,18,9,62475,Away,3-4-3,4-2-3-1,73.2,77.9,32.7,33.4,73,108,0,4,72,90,1.67,1.73,-1
16,2,-1,32,1.35,1.38,2.19,1.59,4,1,18,14,12027,Home,3-4-3,4-2-3-1,73.2,80.6,32.7,33.7,73,91,0,4,72,59,1.67,1.31,-1
22,1,-2,72,1.27,2.44,1.78,0.78,2,-2,17,2,59984,Away,3-4-3,4-3-3,75.8,84.8,31.2,32.5,94,79,3,2,91,102,2.12,2.0,-1
22,2,-1,8,1.27,0.95,1.78,2.73,1,-1,17,20,29432,Home,3-4-3,3-4-3,75.8,70.5,31.2,32.7,94,103,3,5,91,62,2.12,1.55,1
22,2,-1,46,1.27,1.49,1.78,1.57,3,1,17,8,73595,Away,3-4-3,4-2-3-1,75.8,80.7,31.2,34.2,94,101,3,4,91,107,2.12,2.18,-1
22,1,-1,44,1.27,2.03,1.78,1.69,0,0,17,7,39820,Away,3-4-3,3-4-3,75.8,85.8,31.2,37.3,94,125,3,3,91,109,2.12,2.22,1
22,1,-1,14,1.27,1.08,1.78,2.05,1,-1,17,19,28958,Home,4-2-3-1,4-2-3-1,75.8,77.6,31.2,31.8,94,85,3,7,91,88,2.12,2.15,0
22,0,-1,72,1.27,2.53,1.78,0.92,2,1,17,1,53413,Away,5-4-1,4-2-3-1,75.8,89.2,31.2,38.3,94,70,3,2,91,56,2.12,1.04,-1
22,1,-1,27,1.27,1.46,1.78,1.65,1,0,17,16,29004,Home,4-3-3,4-3-3,75.8,74.6,31.2,33.8,94,90,3,2,91,81,2.12,1.98,0
22,0,-1,32,1.27,1.41,1.78,1.57,0,1,17,12,25017,Away,4-3-3,4-3-3,75.8,77.1,31.2,35.8,94,78,3,2,91,75,2.12,1.83,0
22,2,-1,16,1.27,1.35,1.78,2.19,2,-1,17,18,29361,Home,4-3-3,4-4-2,75.8,73.2,31.2,32.7,94,73,3,0,91,72,2.12,1.67,0
22,0,-1,64,1.27,2.25,1.78,1.06,3,0,17,3,50143,Away,5-4-1,4-3-3,75.8,84.0,31.2,35.2,94,92,3,5,91,131,2.12,2.34,-1
22,2,-1,56,1.27,2.03,1.78,1.47,0,-1,17,4,29313,Home,4-3-3,4-4-2,75.8,83.8,31.2,37.3,94,132,3,3,91,57,2.12,1.06,1
22,2,-1,38,1.27,1.59,1.78,1.92,3,0,17,9,62470,Away,4-3-3,4-2-3-1,75.8,77.9,31.2,33.4,94,108,3,4,91,90,2.12,1.73,-1
22,2,-1,33,1.27,1.5,1.78,1.61,3,1,17,10,29404,Home,4-1-4-1,4-2-3-1,75.8,87.1,31.2,34.9,94,115,3,3,91,98,2.12,2.04,-1
22,0,-1,35,1.27,1.05,1.78,1.32,1,-1,17,15,29404,Home,4-3-3,4-4-1-1,75.8,73.2,31.2,30.0,94,88,3,2,91,101,2.12,2.3,-1
22,0,-1,32,1.27,1.38,1.78,1.59,5,1,17,14,24105,Away,4-2-3-1,4-2-3-1,75.8,80.6,31.2,33.7,94,91,3,4,91,59,2.12,1.31,-1
22,1,-1,35,1.27,1.35,1.78,1.7,1,-1,17,13,31543,Away,3-5-2,3-4-3,75.8,80.8,31.2,36.3,94,113,3,4,91,94,2.12,2.14,0
22,0,-1,53,1.27,1.97,1.78,1.64,2,0,17,5,29296,Home,3-5-2,4-2-3-1,75.8,85.3,31.2,35.8,94,95,3,4,91,88,2.12,2.26,-1
22,2,-1,35,1.27,1.43,1.78,1.76,3,0,17,11,29188,Home,4-2-3-1,4-2-3-1,75.8,74.7,31.2,32.2,94,91,3,3,91,74,2.12,1.72,-1
22,3,-1,47,1.27,2.19,1.78,1.58,1,1,17,6,52207,Away,4-2-3-1,4-3-3,75.8,81.0,31.2,37.8,94,97,3,1,91,75,2.12,1.53,1
22,2,-1,46,1.27,1.49,1.78,1.57,1,1,17,8,29529,Home,4-2-3-1,4-2-3-1,75.8,80.7,31.2,34.2,94,101,3,4,91,107,2.12,2.18,1
22,2,-1,27,1.27,1.46,1.78,1.65,3,0,17,16,17077,Away,4-2-3-1,3-5-2,75.8,74.6,31.2,33.8,94,90,3,2,91,81,2.12,1.98,-1
22,1,-1,72,1.27,2.44,1.78,0.78,2,1,17,2,29387,Home,4-2-3-1,4-3-3,75.8,84.8,31.2,32.5,94,79,3,2,91,102,2.12,2.0,-1
22,1,-1,35,1.27,1.43,1.78,1.76,1,0,17,11,11200,Away,4-2-3-1,4-2-3-1,75.8,74.7,31.2,32.2,94,91,3,3,91,74,2.12,1.72,0
22,2,-1,47,1.27,2.19,1.78,1.58,3,1,17,6,29451,Home,4-2-3-1,4-3-3,75.8,81.0,31.2,37.8,94,97,3,1,91,75,2.12,1.53,-1
22,2,-1,38,1.27,1.59,1.78,1.92,0,0,17,9,29490,Home,4-2-3-1,4-2-3-1,75.8,77.9,31.2,33.4,94,108,3,4,91,90,2.12,1.73,1
22,2,-1,56,1.27,2.03,1.78,1.47,4,-1,17,4,42131,Away,4-2-3-1,4-2-3-1,75.8,83.8,31.2,37.3,94,132,3,3,91,57,2.12,1.06,-1
22,0,-1,64,1.27,2.25,1.78,1.06,1,0,17,3,29603,Home,4-2-3-1,4-3-3,75.8,84.0,31.2,35.2,94,92,3,5,91,131,2.12,2.34,-1
22,0,-1,33,1.27,1.5,1.78,1.61,1,1,17,10,31505,Away,4-3-3,4-2-3-1,75.8,87.1,31.2,34.9,94,115,3,3,91,98,2.12,2.04,-1
22,1,-1,16,1.27,1.35,1.78,2.19,1,-1,17,18,11630,Away,4-2-3-1,3-4-3,75.8,73.2,31.2,32.7,94,73,3,0,91,72,2.12,1.67,0
22,1,-1,32,1.27,1.41,1.78,1.57,1,1,17,12,29520,Home,4-2-3-1,3-4-3,75.8,77.1,31.2,35.8,94,78,3,2,91,75,2.12,1.83,0
22,3,-1,32,1.27,1.38,1.78,1.59,1,1,17,14,28997,Home,4-2-3-1,4-2-3-1,75.8,80.6,31.2,33.7,94,91,3,4,91,59,2.12,1.31,1
22,1,-1,53,1.27,1.97,1.78,1.64,3,0,17,5,61098,Away,4-2-3-1,4-2-3-1,75.8,85.3,31.2,35.8,94,95,3,4,91,88,2.12,2.26,-1
22,2,-1,35,1.27,1.35,1.78,1.7,2,-1,17,13,29604,Home,4-2-3-1,3-4-1-2,75.8,80.8,31.2,36.3,94,113,3,4,91,94,2.12,2.14,0
22,0,-1,35,1.27,1.05,1.78,1.32,2,-1,17,15,39239,Away,4-2-3-1,4-1-4-1,75.8,73.2,31.2,30.0,94,88,3,2,91,101,2.12,2.3,-1
22,0,-1,72,1.27,2.53,1.78,0.92,2,1,17,1,29677,Home,5-4-1,4-1-4-1,75.8,89.2,31.2,38.3,94,70,3,2,91,56,2.12,1.04,-1
22,3,-1,8,1.27,0.95,1.78,2.73,1,-1,17,20,28516,Away,4-2-3-1,3-5-2,75.8,70.5,31.2,32.7,94,103,3,5,91,62,2.12,1.55,1
22,2,-1,44,1.27,2.03,1.78,1.69,3,0,17,7,29708,Home,5-4-1,4-2-3-1,75.8,85.8,31.2,37.3,94,125,3,3,91,109,2.12,2.22,-1
22,2,-1,14,1.27,1.08,1.78,2.05,1,-1,17,19,21109,Away,4-2-3-1,4-4-2,75.8,77.6,31.2,31.8,94,85,3,7,91,88,2.12,2.15,1
14,0,-2,72,1.08,2.53,2.05,0.92,3,-2,19,1,21572,Home,5-4-1,4-2-3-1,77.6,89.2,31.8,38.3,85,70,7,2,88,56,2.15,1.04,-1
14,1,-1,56,1.08,2.03,2.05,1.47,3,-1,19,4,21591,Home,4-4-2,3-4-3,77.6,83.8,31.8,37.3,85,132,7,3,88,57,2.15,1.06,-1
14,2,-1,53,1.08,1.97,2.05,1.64,5,0,19,5,21750,Home,4-4-2,4-2-3-1,77.6,85.3,31.8,35.8,85,95,7,4,88,88,2.15,2.26,-1
14,1,-1,22,1.08,1.27,2.05,1.78,1,-1,19,17,28958,Away,4-2-3-1,4-2-3-1,77.6,75.8,31.8,31.2,85,94,7,3,88,91,2.15,2.12,0
14,0,-1,46,1.08,1.49,2.05,1.57,1,1,19,8,21593,Home,4-3-3,4-2-3-1,77.6,80.7,31.8,34.2,85,101,7,4,88,107,2.15,2.18,-1
14,0,-1,47,1.08,2.19,2.05,1.58,2,1,19,6,51687,Away,4-2-3-1,4-3-3,77.6,81.0,31.8,37.8,85,97,7,1,88,75,2.15,1.53,-1
14,2,-1,16,1.08,1.35,2.05,2.19,1,-1,19,18,10918,Away,4-3-3,3-4-3,77.6,73.2,31.8,32.7,85,73,7,0,88,72,2.15,1.67,1
14,1,-1,44,1.08,2.03,2.05,1.69,4,0,19,7,21654,Home,4-3-3,4-3-3,77.6,85.8,31.8,37.3,85,125,7,3,88,109,2.15,2.22,-1
14,0,-1,27,1.08,1.46,2.05,1.65,3,0,19,16,17029,Away,4-2-3-1,4-3-3,77.6,74.6,31.8,33.8,85,90,7,2,88,81,2.15,1.98,-1
14,1,-1,35,1.08,1.43,2.05,1.76,2,0,19,11,11152,Away,4-3-3,4-2-3-1,77.6,74.7,31.8,32.2,85,91,7,3,88,74,2.15,1.72,-1
14,0,-1,32,1.08,1.41,2.05,1.57,2,1,19,12,21578,Home,4-4-2,4-2-3-1,77.6,77.1,31.8,35.8,85,78,7,2,88,75,2.15,1.83,-1
14,1,-1,72,1.08,2.44,2.05,0.78,3,1,19,2,60232,Away,4-4-2,4-3-3,77.6,84.8,31.8,32.5,85,79,7,2,88,102,2.15,2.0,-1
14,1,-1,38,1.08,1.59,2.05,1.92,2,0,19,9,21319,Home,4-4-2,4-2-3-1,77.6,77.9,31.8,33.4,85,108,7,4,88,90,2.15,1.73,-1
14,5,-1,8,1.08,0.95,2.05,2.73,0,-1,19,20,21478,Home,4-4-2,3-4-3,77.6,70.5,31.8,32.7,85,103,7,5,88,62,2.15,1.55,1
14,0,-1,35,1.08,1.35,2.05,1.7,1,-1,19,13,30439,Away,4-4-2,3-4-3,77.6,80.8,31.8,36.3,85,113,7,4,88,94,2.15,2.14,-1
14,1,-1,33,1.08,1.5,2.05,1.61,1,1,19,10,31511,Away,4-4-2,4-2-3-1,77.6,87.1,31.8,34.9,85,115,7,3,88,98,2.15,2.04,0
14,0,-1,35,1.08,1.05,2.05,1.32,2,-1,19,15,21413,Home,4-4-2,5-4-1,77.6,73.2,31.8,30.0,85,88,7,2,88,101,2.15,2.3,-1
14,2,-1,32,1.08,1.38,2.05,1.59,0,1,19,14,23598,Away,4-4-2,4-2-3-1,77.6,80.6,31.8,33.7,85,91,7,4,88,59,2.15,1.31,1
14,0,-1,64,1.08,2.25,2.05,1.06,2,0,19,3,21624,Home,4-4-2,4-3-3,77.6,84.0,31.8,35.2,85,92,7,5,88,131,2.15,2.34,-1
14,2,-1,56,1.08,2.03,2.05,1.47,3,-1,19,4,41613,Away,4-4-2,4-4-1-1,77.6,83.8,31.8,37.3,85,132,7,3,88,57,2.15,1.06,-1
14,1,-1,16,1.08,1.35,2.05,2.19,1,-1,19,18,20155,Home,4-4-2,3-4-3,77.6,73.2,31.8,32.7,85,73,7,0,88,72,2.15,1.67,0
14,1,-1,72,1.08,2.53,2.05,0.92,3,1,19,1,52143,Away,4-4-2,4-2-3-1,77.6,89.2,31.8,38.3,85,70,7,2,88,56,2.15,1.04,-1
14,2,-1,32,1.08,1.38,2.05,1.59,2,1,19,14,20203,Home,4-4-2,4-2-3-1,77.6,80.6,31.8,33.7,85,91,7,4,88,59,2.15,1.31,0
14,1,-1,64,1.08,2.25,2.05,1.06,3,0,19,3,59896,Away,4-4-2,4-3-3,77.6,84.0,31.8,35.2,85,92,7,5,88,131,2.15,2.34,-1
14,0,-1,72,1.08,2.44,2.05,0.78,5,1,19,2,21311,Home,4-4-2,4-3-3,77.6,84.8,31.8,32.5,85,79,7,2,88,102,2.15,2.0,-1
14,0,-1,32,1.08,1.41,2.05,1.57,3,1,19,12,24042,Away,4-4-2,3-4-3,77.6,77.1,31.8,35.8,85,78,7,2,88,75,2.15,1.83,-1
14,0,-1,35,1.08,1.43,2.05,1.76,2,0,19,11,19713,Home,4-4-2,4-2-3-1,77.6,74.7,31.8,32.2,85,91,7,3,88,74,2.15,1.72,-1
14,2,-1,38,1.08,1.59,2.05,1.92,2,0,19,9,62441,Away,4-4-2,4-2-3-1,77.6,77.9,31.8,33.4,85,108,7,4,88,90,2.15,1.73,0
14,2,-1,27,1.08,1.46,2.05,1.65,1,0,19,16,20431,Home,4-4-2,3-5-2,77.6,74.6,31.8,33.8,85,90,7,2,88,81,2.15,1.98,1
14,2,-1,44,1.08,2.03,2.05,1.69,2,0,19,7,39535,Away,4-4-2,4-2-3-1,77.6,85.8,31.8,37.3,85,125,7,3,88,109,2.15,2.22,0
14,1,-1,35,1.08,1.35,2.05,1.7,1,-1,19,13,21528,Home,4-4-2,4-4-1-1,77.6,80.8,31.8,36.3,85,113,7,4,88,94,2.15,2.14,0
14,0,-1,35,1.08,1.05,2.05,1.32,1,-1,19,15,39125,Away,4-4-2,4-4-1-1,77.6,73.2,31.8,30.0,85,88,7,2,88,101,2.15,2.3,-1
14,1,-1,33,1.08,1.5,2.05,1.61,1,1,19,10,20687,Home,4-4-2,4-2-3-1,77.6,87.1,31.8,34.9,85,115,7,3,88,98,2.15,2.04,0
14,4,-1,8,1.08,0.95,2.05,2.73,1,-1,19,20,28964,Away,4-4-2,4-2-3-1,77.6,70.5,31.8,32.7,85,103,7,5,88,62,2.15,1.55,1
14,1,-1,46,1.08,1.49,2.05,1.57,1,1,19,8,73571,Away,4-4-2,4-2-3-1,77.6,80.7,31.8,34.2,85,101,7,4,88,107,2.15,2.18,0
14,1,-1,47,1.08,2.19,2.05,1.58,4,1,19,6,21781,Home,4-2-3-1,4-4-2,77.6,81.0,31.8,37.8,85,97,7,1,88,75,2.15,1.53,-1
14,1,-1,53,1.08,1.97,2.05,1.64,2,0,19,5,61148,Away,4-4-2,4-3-3,77.6,85.3,31.8,35.8,85,95,7,4,88,88,2.15,2.26,-1
14,1,-1,22,1.08,1.27,2.05,1.78,2,-1,19,17,21109,Home,4-4-2,4-2-3-1,77.6,75.8,31.8,31.2,85,94,7,3,88,91,2.15,2.12,-1
8,0,-2,32,0.95,1.41,2.73,1.57,1,-2,20,12,31194,Home,3-4-3,4-2-3-1,70.5,77.1,32.7,35.8,103,78,5,2,62,75,1.55,1.83,-1
8,1,-1,22,0.95,1.27,2.73,1.78,2,-1,20,17,29432,Away,3-4-3,3-4-3,70.5,75.8,32.7,31.2,103,94,5,3,62,91,1.55,2.12,-1
8,1,-1,72,0.95,2.53,2.73,0.92,2,1,20,1,31336,Home,3-5-2,4-2-3-1,70.5,89.2,32.7,38.3,103,70,5,2,62,56,1.55,1.04,-1
8,2,-1,35,0.95,1.05,2.73,1.32,2,-1,20,15,31124,Home,3-5-2,4-4-1-1,70.5,73.2,32.7,30.0,103,88,5,2,62,101,1.55,2.3,0
8,1,-1,53,0.95,1.97,2.73,1.64,2,0,20,5,61706,Away,3-5-2,4-2-3-1,70.5,85.3,32.7,35.8,103,95,5,4,62,88,1.55,2.26,-1
8,0,-1,47,0.95,2.19,2.73,1.58,8,1,20,6,31127,Home,3-4-3,4-3-3,70.5,81.0,32.7,37.8,103,97,5,1,62,75,1.55,1.53,-1
8,0,-1,38,0.95,1.59,2.73,1.92,2,0,20,9,62459,Away,3-5-2,4-2-3-1,70.5,77.9,32.7,33.4,103,108,5,4,62,90,1.55,1.73,-1
8,1,-1,32,0.95,1.38,2.73,1.59,3,1,20,14,24361,Away,3-5-2,4-3-3,70.5,80.6,32.7,33.7,103,91,5,4,62,59,1.55,1.31,-1
8,1,-1,46,0.95,1.49,2.73,1.57,2,1,20,8,31543,Home,4-4-2,4-2-3-1,70.5,80.7,32.7,34.2,103,101,5,4,62,107,1.55,2.18,-1
8,0,-1,72,0.95,2.44,2.73,0.78,5,1,20,2,60153,Away,4-4-2,4-3-3,70.5,84.8,32.7,32.5,103,79,5,2,62,102,1.55,2.0,-1
8,2,-1,35,0.95,1.35,2.73,1.7,1,-1,20,13,29454,Home,3-4-1-2,4-4-1-1,70.5,80.8,32.7,36.3,103,113,5,4,62,94,1.55,2.14,1
8,1,-1,33,0.95,1.5,2.73,1.61,1,1,20,10,31367,Away,3-4-3,4-2-3-1,70.5,87.1,32.7,34.9,103,115,5,3,62,98,1.55,2.04,0
8,1,-1,35,0.95,1.43,2.73,1.76,3,0,20,11,30208,Home,3-4-3,4-2-3-1,70.5,74.7,32.7,32.2,103,91,5,3,62,74,1.55,1.72,-1
8,0,-1,14,0.95,1.08,2.73,2.05,5,-1,20,19,21478,Away,3-4-3,4-4-2,70.5,77.6,32.7,31.8,103,85,5,7,62,88,1.55,2.15,-1
8,0,-1,64,0.95,2.25,2.73,1.06,2,0,20,3,31406,Home,3-4-3,4-3-3,70.5,84.0,32.7,35.2,103,92,5,5,62,131,1.55,2.34,-1
8,1,-1,27,0.95,1.46,2.73,1.65,0,0,20,16,28509,Home,4-1-4-1,4-3-3,70.5,74.6,32.7,33.8,103,90,5,2,62,81,1.55,1.98,1
8,0,-1,44,0.95,2.03,2.73,1.69,2,0,20,7,39599,Away,4-1-4-1,4-2-3-1,70.5,85.8,32.7,37.3,103,125,5,3,62,109,1.55,2.22,-1
8,1,-1,56,0.95,2.03,2.73,1.47,1,-1,20,4,41651,Away,3-4-3,4-4-1-1,70.5,83.8,32.7,37.3,103,132,5,3,62,57,1.55,1.06,0
8,2,-1,16,0.95,1.35,2.73,2.19,3,-1,20,18,31041,Home,4-4-2,3-4-3,70.5,73.2,32.7,32.7,103,73,5,0,62,72,1.55,1.67,-1
8,0,-1,72,0.95,2.53,2.73,0.92,2,1,20,1,53108,Away,3-4-3,4-2-3-1,70.5,89.2,32.7,38.3,103,70,5,2,62,56,1.55,1.04,-1
8,2,-1,38,0.95,1.59,2.73,1.92,2,0,20,9,29164,Home,4-1-4-1,4-4-1-1,70.5,77.9,32.7,33.4,103,108,5,4,62,90,1.55,1.73,0
8,2,-1,32,0.95,1.41,2.73,1.57,3,1,20,12,24781,Away,4-1-4-1,4-3-3,70.5,77.1,32.7,35.8,103,78,5,2,62,75,1.55,1.83,-1
8,0,-1,56,0.95,2.03,2.73,1.47,5,-1,20,4,30187,Home,5-4-1,4-2-3-1,70.5,83.8,32.7,37.3,103,132,5,3,62,57,1.55,1.06,-1
8,3,-1,16,0.95,1.35,2.73,2.19,1,-1,20,18,11138,Away,5-4-1,3-4-3,70.5,73.2,32.7,32.7,103,73,5,0,62,72,1.55,1.67,1
8,0,-1,33,0.95,1.5,2.73,1.61,5,1,20,10,29522,Home,3-5-1-1,4-2-3-1,70.5,87.1,32.7,34.9,103,115,5,3,62,98,1.55,2.04,-1
8,0,-1,35,0.95,1.35,2.73,1.7,1,-1,20,13,30789,Away,3-5-2,3-4-3,70.5,80.8,32.7,36.3,103,113,5,4,62,94,1.55,2.14,-1
8,0,-1,72,0.95,2.44,2.73,0.78,6,1,20,2,29157,Home,4-5-1,4-3-3,70.5,84.8,32.7,32.5,103,79,5,2,62,102,1.55,2.0,-1
8,2,-1,35,0.95,1.43,2.73,1.76,2,0,20,11,11074,Away,3-5-2,4-2-3-1,70.5,74.7,32.7,32.2,103,91,5,3,62,74,1.55,1.72,0
8,3,-1,32,0.95,1.38,2.73,1.59,3,1,20,14,30010,Home,3-5-2,4-2-3-1,70.5,80.6,32.7,33.7,103,91,5,4,62,59,1.55,1.31,0
8,1,-1,64,0.95,2.25,2.73,1.06,3,0,20,3,60055,Away,3-5-2,4-3-3,70.5,84.0,32.7,35.2,103,92,5,5,62,131,1.55,2.34,-1
8,2,-1,44,0.95,2.03,2.73,1.69,2,0,20,7,28638,Home,3-5-2,4-2-3-1,70.5,85.8,32.7,37.3,103,125,5,3,62,109,1.55,2.22,0
8,0,-1,27,0.95,1.46,2.73,1.65,2,0,20,16,17115,Away,3-5-2,4-3-3,70.5,74.6,32.7,33.8,103,90,5,2,62,81,1.55,1.98,-1
8,1,-1,14,0.95,1.08,2.73,2.05,4,-1,20,19,28964,Home,4-2-3-1,4-4-2,70.5,77.6,32.7,31.8,103,85,5,7,62,88,1.55,2.15,-1
8,2,-1,46,0.95,1.49,2.73,1.57,4,1,20,8,73549,Away,3-5-2,4-2-3-1,70.5,80.7,32.7,34.2,103,101,5,4,62,107,1.55,2.18,-1
8,1,-1,47,0.95,2.19,2.73,1.58,5,1,20,6,52196,Away,3-5-2,4-3-3,70.5,81.0,32.7,37.8,103,97,5,1,62,75,1.55,1.53,-1
8,1,-1,22,0.95,1.27,2.73,1.78,3,-1,20,17,28516,Home,3-5-2,4-2-3-1,70.5,75.8,32.7,31.2,103,94,5,3,62,91,1.55,2.12,-1
8,0,-1,35,0.95,1.05,2.73,1.32,1,-1,20,15,39221,Away,3-5-2,4-4-1-1,70.5,73.2,32.7,30.0,103,88,5,2,62,101,1.55,2.3,-1
8,0,-1,53,0.95,1.97,2.73,1.64,3,0,20,5,29116,Home,5-3-2,4-2-3-1,70.5,85.3,32.7,35.8,103,95,5,4,62,88,1.55,2.26,-1
